order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
51419,4567,39,Chandigarh,Evening,Weekday,Fast Food,Dinner,Budget,611,No,2,1,1,No,Stressed,High,Family,No
51420,4243,19,Hyderabad,Evening,Weekday,Fast Food,Snacks,Premium,383,Yes,94,8,5,No,Lazy,High,Family,No
51421,4544,18,Delhi,Night,Weekday,Biryani,Breakfast,Mid-range,1316,No,44,8,3,No,Stressed,Low,Alone,Yes
51422,4832,31,Bangalore,Afternoon,Weekday,Desserts,Lunch,Premium,371,Yes,51,6,4,No,Stressed,Low,Partner,No
51423,4505,45,Hyderabad,Night,Weekday,Chinese,Breakfast,Budget,272,Yes,74,5,2,No,Celebrating,Medium,Partner,Yes
51424,4091,31,Mumbai,Morning,Weekend,Biryani,Snacks,Mid-range,573,Yes,3,10,1,No,Happy,Low,Family,No
51425,4903,40,Chandigarh,Night,Weekday,Desserts,Lunch,Premium,107,No,24,9,2,No,Celebrating,Medium,Family,No
51426,4843,48,Hyderabad,Morning,Weekend,Biryani,Breakfast,Budget,700,No,36,7,3,No,Happy,Low,Partner,No
51427,4269,47,Delhi,Morning,Weekday,Chinese,Snacks,Mid-range,742,Yes,26,8,5,No,Celebrating,Medium,Partner,No
51428,4485,42,Chandigarh,Evening,Weekday,Chinese,Dinner,Budget,559,No,89,8,3,No,Lazy,Low,Family,No
51429,4926,47,Mumbai,Evening,Weekday,Fast Food,Dinner,Budget,1406,No,32,4,5,No,Celebrating,Medium,Alone,Yes
51430,4022,47,Mumbai,Afternoon,Weekend,South Indian,Breakfast,Mid-range,327,Yes,7,3,5,No,Lazy,Medium,Family,No
51431,4609,30,Bangalore,Evening,Weekend,South Indian,Dinner,Mid-range,168,Yes,31,3,3,No,Happy,Low,Partner,No
51432,4336,39,Mumbai,Night,Weekday,Chinese,Snacks,Budget,810,No,83,1,4,No,Stressed,Medium,Alone,Yes
51433,4064,36,Mumbai,Afternoon,Weekday,Desserts,Snacks,Premium,1018,No,9,13,5,No,Celebrating,Medium,Alone,Yes
51434,4698,26,Chandigarh,Evening,Weekday,Desserts,Dinner,Mid-range,412,No,43,13,5,No,Happy,High,Alone,Yes
51435,4298,23,Mumbai,Night,Weekend,Biryani,Snacks,Premium,1017,No,48,9,1,No,Celebrating,Medium,Family,No
51436,4620,33,Hyderabad,Evening,Weekend,Fast Food,Snacks,Premium,1339,No,20,2,4,No,Happy,High,Family,Yes
51437,4689,46,Chandigarh,Evening,Weekend,North Indian,Lunch,Premium,880,Yes,84,10,5,No,Happy,Medium,Partner,No
51438,4572,42,Hyderabad,Evening,Weekday,North Indian,Snacks,Mid-range,774,Yes,29,2,1,No,Stressed,High,Alone,Yes
51439,4803,43,Pune,Night,Weekday,Fast Food,Snacks,Mid-range,1043,No,44,4,1,No,Lazy,High,Alone,Yes
51440,4497,40,Bangalore,Night,Weekday,South Indian,Snacks,Budget,878,Yes,62,7,3,No,Happy,Medium,Alone,No
51441,4786,27,Delhi,Evening,Weekday,Desserts,Breakfast,Budget,1295,No,26,8,5,No,Stressed,Low,Family,Yes
51442,4564,26,Bangalore,Evening,Weekday,Fast Food,Dinner,Budget,1054,No,40,6,5,No,Stressed,High,Alone,No
51443,4023,36,Pune,Morning,Weekend,Desserts,Dinner,Budget,1293,Yes,39,14,4,No,Lazy,Low,Alone,Yes
51444,4747,38,Pune,Morning,Weekday,Fast Food,Breakfast,Premium,273,Yes,97,10,1,No,Lazy,High,Family,Yes
51445,4433,43,Delhi,Morning,Weekend,Desserts,Lunch,Budget,796,No,14,3,2,No,Happy,Low,Family,Yes
51446,4586,24,Chandigarh,Afternoon,Weekend,North Indian,Breakfast,Mid-range,344,No,27,12,4,No,Happy,Medium,Friends,Yes
51447,4289,36,Pune,Night,Weekday,Biryani,Snacks,Budget,259,No,17,5,1,No,Celebrating,Medium,Friends,Yes
51448,4966,50,Pune,Night,Weekday,Chinese,Breakfast,Budget,908,Yes,35,4,1,No,Stressed,Low,Partner,No
51449,4546,32,Bangalore,Morning,Weekday,South Indian,Dinner,Budget,1356,Yes,31,4,4,No,Stressed,Low,Alone,No
51450,4736,36,Hyderabad,Night,Weekday,Biryani,Snacks,Mid-range,384,No,29,5,1,No,Celebrating,Medium,Partner,Yes
51451,4008,23,Delhi,Afternoon,Weekday,Biryani,Breakfast,Budget,1406,Yes,37,13,1,No,Happy,Medium,Friends,Yes
51452,4493,50,Chandigarh,Evening,Weekend,South Indian,Dinner,Budget,294,Yes,34,12,4,No,Lazy,High,Partner,Yes
51453,4086,23,Chandigarh,Afternoon,Weekday,Fast Food,Lunch,Budget,421,Yes,80,12,2,No,Stressed,Low,Friends,No
51454,4578,35,Delhi,Evening,Weekend,Fast Food,Snacks,Premium,1315,Yes,64,8,4,No,Stressed,Low,Friends,Yes
51455,4950,47,Bangalore,Afternoon,Weekday,South Indian,Lunch,Budget,1474,No,26,3,4,No,Stressed,Low,Friends,Yes
51456,4784,50,Pune,Night,Weekend,Desserts,Lunch,Premium,832,Yes,5,1,2,No,Happy,Medium,Family,Yes
51457,4226,25,Mumbai,Morning,Weekday,Biryani,Lunch,Mid-range,365,No,59,9,5,No,Lazy,Low,Alone,No
51458,4457,29,Delhi,Morning,Weekend,Chinese,Dinner,Budget,851,No,71,2,4,No,Happy,High,Alone,No
51459,4082,25,Pune,Morning,Weekday,North Indian,Dinner,Mid-range,1423,No,39,6,5,No,Stressed,Low,Alone,No
51460,4067,37,Pune,Morning,Weekend,Fast Food,Breakfast,Premium,670,No,9,12,5,No,Stressed,High,Alone,Yes
51461,4952,31,Mumbai,Night,Weekday,North Indian,Breakfast,Mid-range,1143,No,27,2,4,No,Lazy,High,Family,Yes
51462,4934,18,Mumbai,Night,Weekend,Fast Food,Breakfast,Premium,952,No,42,7,4,No,Happy,High,Family,No
51463,4738,33,Hyderabad,Morning,Weekday,North Indian,Dinner,Budget,198,Yes,56,10,2,No,Stressed,Medium,Friends,Yes
51464,4020,40,Bangalore,Morning,Weekday,Chinese,Dinner,Mid-range,1110,No,72,8,5,No,Lazy,Medium,Friends,No
51465,4574,31,Hyderabad,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,1321,No,56,10,4,No,Lazy,Low,Family,Yes
51466,4554,48,Bangalore,Night,Weekday,Fast Food,Snacks,Premium,1175,No,63,8,4,No,Happy,Low,Family,No
51467,4054,21,Pune,Afternoon,Weekday,Fast Food,Dinner,Budget,194,No,19,5,3,No,Lazy,Low,Alone,No
51468,4301,27,Chandigarh,Morning,Weekend,Biryani,Dinner,Mid-range,170,Yes,8,1,1,No,Happy,High,Alone,No
51469,4609,28,Mumbai,Night,Weekday,North Indian,Snacks,Mid-range,1083,Yes,62,9,1,No,Celebrating,Medium,Family,Yes
51470,4154,22,Chandigarh,Afternoon,Weekday,Biryani,Lunch,Mid-range,1224,Yes,34,13,5,No,Lazy,High,Family,Yes
51471,4129,21,Hyderabad,Night,Weekend,Chinese,Snacks,Premium,944,No,88,2,2,No,Stressed,Medium,Friends,No
51472,4963,31,Chandigarh,Morning,Weekday,Biryani,Snacks,Mid-range,1080,Yes,67,7,4,No,Celebrating,High,Alone,No
51473,4282,28,Hyderabad,Night,Weekend,Fast Food,Breakfast,Budget,525,Yes,19,1,4,No,Celebrating,Medium,Partner,No
51474,4230,45,Mumbai,Night,Weekday,Biryani,Snacks,Budget,1181,No,99,7,3,No,Happy,Low,Family,No
51475,4327,46,Mumbai,Evening,Weekday,South Indian,Lunch,Budget,983,Yes,48,5,1,No,Stressed,High,Alone,Yes
51476,4234,38,Delhi,Morning,Weekend,Fast Food,Breakfast,Mid-range,1101,No,58,3,3,No,Stressed,High,Friends,No
51477,4632,35,Chandigarh,Morning,Weekday,Desserts,Dinner,Premium,601,Yes,99,1,2,No,Lazy,High,Alone,No
51478,4059,47,Bangalore,Evening,Weekend,Chinese,Breakfast,Premium,597,No,26,5,1,No,Celebrating,High,Friends,Yes
51479,4420,34,Chandigarh,Morning,Weekend,Biryani,Snacks,Premium,481,No,99,13,4,No,Lazy,Medium,Alone,Yes
51480,4524,35,Pune,Afternoon,Weekend,North Indian,Lunch,Mid-range,1108,Yes,83,14,3,No,Stressed,Medium,Family,No
51481,4686,25,Mumbai,Morning,Weekend,South Indian,Snacks,Mid-range,740,No,5,1,5,No,Celebrating,High,Alone,Yes
51482,4258,43,Hyderabad,Night,Weekday,Desserts,Snacks,Premium,710,Yes,72,2,2,No,Lazy,Medium,Partner,Yes
51483,4563,37,Mumbai,Morning,Weekday,Chinese,Dinner,Premium,322,Yes,87,12,3,No,Celebrating,Low,Family,Yes
51484,4967,30,Mumbai,Afternoon,Weekend,Chinese,Lunch,Budget,1131,Yes,99,12,3,No,Lazy,Low,Family,Yes
51485,4416,43,Mumbai,Morning,Weekday,Chinese,Dinner,Mid-range,1438,Yes,13,2,4,No,Stressed,High,Partner,Yes
51486,4781,30,Delhi,Afternoon,Weekend,Chinese,Breakfast,Premium,533,No,97,6,4,No,Celebrating,High,Alone,No
51487,4822,29,Delhi,Evening,Weekday,North Indian,Lunch,Budget,590,Yes,65,1,5,No,Stressed,Low,Alone,No
51488,4607,23,Hyderabad,Evening,Weekday,North Indian,Lunch,Premium,555,Yes,70,10,1,No,Happy,Low,Family,No
51489,4074,42,Chandigarh,Night,Weekend,Fast Food,Breakfast,Premium,285,Yes,66,11,5,No,Lazy,Medium,Partner,Yes
51490,4971,24,Mumbai,Night,Weekend,North Indian,Snacks,Budget,289,Yes,1,14,4,No,Lazy,Low,Partner,No
51491,4536,30,Chandigarh,Evening,Weekday,North Indian,Breakfast,Mid-range,833,No,66,1,3,No,Lazy,Low,Partner,Yes
51492,4824,22,Hyderabad,Evening,Weekday,North Indian,Dinner,Premium,1269,No,53,8,5,No,Stressed,High,Friends,Yes
51493,4573,26,Hyderabad,Morning,Weekend,Fast Food,Breakfast,Premium,1418,No,39,14,2,No,Celebrating,High,Alone,Yes
51494,4967,39,Pune,Night,Weekend,Fast Food,Snacks,Mid-range,1000,No,62,6,3,No,Stressed,High,Friends,No
51495,4918,44,Chandigarh,Morning,Weekend,Biryani,Lunch,Premium,610,Yes,38,9,3,No,Lazy,Medium,Partner,Yes
51496,4757,32,Chandigarh,Afternoon,Weekday,Chinese,Lunch,Premium,1080,Yes,48,3,5,No,Lazy,Low,Friends,No
51497,4939,38,Bangalore,Afternoon,Weekday,Chinese,Snacks,Premium,332,Yes,33,12,5,No,Stressed,High,Partner,Yes
51498,4578,49,Bangalore,Night,Weekend,North Indian,Lunch,Mid-range,586,No,48,12,5,No,Happy,High,Family,No
51499,4263,28,Pune,Afternoon,Weekend,Chinese,Snacks,Mid-range,321,Yes,72,6,5,No,Stressed,Medium,Friends,No
51500,4639,42,Bangalore,Morning,Weekend,Fast Food,Snacks,Budget,119,No,94,4,5,No,Lazy,Medium,Friends,No
51501,4663,29,Hyderabad,Evening,Weekday,Chinese,Lunch,Mid-range,1430,Yes,41,3,2,No,Happy,Low,Friends,No
51502,4101,26,Chandigarh,Morning,Weekday,Biryani,Breakfast,Mid-range,941,Yes,32,4,4,No,Happy,Medium,Family,Yes
51503,4530,32,Pune,Afternoon,Weekday,North Indian,Breakfast,Mid-range,1464,Yes,16,13,3,No,Celebrating,Medium,Alone,No
51504,4391,21,Mumbai,Morning,Weekend,Desserts,Lunch,Premium,1069,No,4,5,3,No,Happy,Low,Partner,No
51505,4334,28,Pune,Night,Weekend,South Indian,Snacks,Premium,714,No,8,12,5,No,Happy,Low,Family,No
51506,4370,47,Delhi,Evening,Weekend,South Indian,Breakfast,Premium,1499,Yes,90,12,4,No,Stressed,Low,Friends,No
51507,4749,30,Mumbai,Evening,Weekend,Chinese,Lunch,Budget,297,Yes,88,10,1,No,Celebrating,Low,Partner,No
51508,4031,34,Bangalore,Night,Weekend,Chinese,Lunch,Budget,1260,No,34,2,2,No,Lazy,Low,Partner,No
51509,4399,26,Bangalore,Morning,Weekday,Desserts,Snacks,Budget,1242,Yes,66,8,4,No,Celebrating,Medium,Friends,No
51510,4555,26,Bangalore,Night,Weekday,Desserts,Dinner,Premium,497,Yes,25,7,5,No,Celebrating,High,Alone,Yes
51511,4174,29,Hyderabad,Night,Weekend,North Indian,Dinner,Budget,1375,No,30,4,3,No,Celebrating,Low,Alone,No
51512,4388,34,Bangalore,Afternoon,Weekend,South Indian,Dinner,Mid-range,1294,No,48,3,2,No,Happy,Medium,Friends,Yes
51513,4377,34,Bangalore,Evening,Weekend,Biryani,Breakfast,Mid-range,1041,Yes,73,7,5,No,Celebrating,High,Alone,Yes
51514,4414,21,Mumbai,Night,Weekend,North Indian,Dinner,Budget,1459,No,19,9,2,No,Happy,Low,Family,No
51515,4064,47,Chandigarh,Evening,Weekday,Biryani,Dinner,Premium,280,Yes,62,5,5,No,Happy,Medium,Partner,Yes
51516,4490,19,Chandigarh,Evening,Weekday,North Indian,Snacks,Premium,1434,Yes,75,9,4,No,Celebrating,Low,Family,Yes
51517,4784,18,Delhi,Night,Weekend,Chinese,Dinner,Budget,453,No,63,9,4,No,Lazy,Medium,Family,No
51518,4892,31,Hyderabad,Morning,Weekend,Fast Food,Dinner,Premium,554,No,94,13,5,No,Stressed,Low,Family,Yes
51519,4885,49,Pune,Afternoon,Weekday,Chinese,Lunch,Premium,519,No,51,8,4,No,Happy,High,Alone,No
51520,4010,36,Pune,Night,Weekend,North Indian,Breakfast,Budget,877,Yes,36,11,2,No,Happy,High,Family,Yes
51521,4749,23,Bangalore,Evening,Weekday,North Indian,Breakfast,Premium,1305,No,75,8,5,No,Happy,Low,Family,No
51522,4417,27,Chandigarh,Evening,Weekday,Biryani,Dinner,Budget,1307,No,17,10,5,No,Stressed,Medium,Friends,Yes
51523,4489,34,Bangalore,Morning,Weekday,Biryani,Snacks,Budget,120,No,26,9,3,No,Lazy,Low,Partner,Yes
51524,4001,39,Chandigarh,Morning,Weekday,North Indian,Dinner,Premium,594,No,17,9,5,No,Happy,High,Friends,No
51525,4184,20,Mumbai,Evening,Weekday,Desserts,Snacks,Budget,889,Yes,3,6,5,No,Stressed,Low,Alone,Yes
51526,4979,45,Chandigarh,Evening,Weekend,Biryani,Dinner,Mid-range,1481,Yes,7,6,3,No,Lazy,High,Alone,No
51527,4399,42,Delhi,Night,Weekend,Chinese,Lunch,Premium,399,Yes,90,9,3,No,Celebrating,Medium,Alone,Yes
51528,4820,37,Bangalore,Morning,Weekday,South Indian,Snacks,Budget,1480,Yes,96,11,2,No,Lazy,Low,Alone,Yes
51529,4723,37,Hyderabad,Afternoon,Weekday,North Indian,Breakfast,Budget,1367,Yes,17,3,1,No,Lazy,Low,Family,No
51530,4688,41,Chandigarh,Night,Weekend,Desserts,Dinner,Mid-range,1096,Yes,60,13,4,No,Lazy,Low,Friends,No
51531,4111,48,Delhi,Night,Weekday,Biryani,Lunch,Premium,191,No,22,8,2,No,Stressed,High,Family,No
51532,4729,23,Hyderabad,Evening,Weekend,South Indian,Dinner,Premium,1126,Yes,70,4,3,No,Stressed,Medium,Partner,No
51533,4790,19,Delhi,Afternoon,Weekday,Biryani,Snacks,Budget,454,No,72,4,5,No,Lazy,Medium,Family,No
51534,4745,43,Chandigarh,Morning,Weekday,Desserts,Snacks,Premium,1374,Yes,2,5,2,No,Happy,Low,Partner,No
51535,4567,43,Mumbai,Evening,Weekend,Biryani,Dinner,Mid-range,1030,Yes,59,5,5,No,Happy,High,Partner,No
51536,4746,33,Mumbai,Night,Weekend,Chinese,Snacks,Mid-range,415,No,85,10,3,No,Lazy,Low,Family,No
51537,4574,47,Hyderabad,Morning,Weekday,Fast Food,Breakfast,Mid-range,757,No,10,2,4,No,Celebrating,Low,Family,Yes
51538,4349,30,Pune,Morning,Weekday,Chinese,Lunch,Budget,398,Yes,7,11,1,No,Celebrating,Medium,Partner,Yes
51539,4434,49,Hyderabad,Evening,Weekend,Biryani,Dinner,Mid-range,210,Yes,14,2,4,No,Happy,High,Family,Yes
51540,4985,31,Pune,Evening,Weekend,South Indian,Dinner,Mid-range,1288,Yes,62,11,2,No,Lazy,Low,Alone,No
51541,4135,34,Bangalore,Morning,Weekday,South Indian,Dinner,Premium,368,Yes,78,12,5,No,Lazy,Low,Partner,No
51542,4781,41,Bangalore,Night,Weekend,South Indian,Snacks,Premium,768,Yes,9,8,5,No,Stressed,Low,Friends,Yes
51543,4793,24,Chandigarh,Night,Weekday,Biryani,Snacks,Budget,239,No,42,13,4,No,Happy,Medium,Friends,No
51544,4201,35,Pune,Morning,Weekday,South Indian,Lunch,Mid-range,717,Yes,98,11,2,No,Lazy,High,Alone,No
51545,4898,22,Mumbai,Afternoon,Weekend,North Indian,Breakfast,Mid-range,576,Yes,71,10,3,No,Happy,Low,Alone,No
51546,4911,40,Mumbai,Afternoon,Weekend,North Indian,Breakfast,Mid-range,874,No,2,3,4,No,Stressed,Low,Family,Yes
51547,4297,46,Hyderabad,Afternoon,Weekday,South Indian,Breakfast,Budget,212,No,36,10,4,No,Stressed,Low,Friends,No
51548,4825,29,Chandigarh,Morning,Weekend,Biryani,Snacks,Premium,474,No,53,3,2,No,Celebrating,Low,Family,No
51549,4347,40,Hyderabad,Night,Weekend,Chinese,Lunch,Mid-range,164,No,39,5,2,No,Stressed,Low,Friends,No
51550,4438,28,Bangalore,Night,Weekend,Biryani,Snacks,Premium,965,Yes,83,13,2,No,Happy,Low,Family,No
51551,4589,36,Delhi,Evening,Weekday,Biryani,Breakfast,Mid-range,1032,No,4,1,5,No,Celebrating,High,Family,No
51552,4355,46,Chandigarh,Night,Weekday,North Indian,Dinner,Mid-range,265,Yes,22,2,1,No,Lazy,Low,Friends,No
51553,4258,22,Delhi,Afternoon,Weekday,Fast Food,Dinner,Mid-range,497,Yes,22,4,4,No,Celebrating,Low,Friends,No
51554,4740,42,Mumbai,Afternoon,Weekday,North Indian,Dinner,Mid-range,260,Yes,40,5,2,No,Stressed,High,Partner,Yes
51555,4154,44,Delhi,Afternoon,Weekend,Desserts,Snacks,Mid-range,748,Yes,98,8,3,No,Happy,Low,Family,No
51556,4023,50,Chandigarh,Morning,Weekday,Desserts,Snacks,Mid-range,596,No,7,9,2,No,Happy,Medium,Friends,No
51557,4303,21,Hyderabad,Afternoon,Weekday,Chinese,Dinner,Mid-range,848,Yes,82,4,1,No,Celebrating,Medium,Family,Yes
51558,4793,40,Delhi,Evening,Weekend,Chinese,Dinner,Premium,925,Yes,34,9,2,No,Lazy,High,Alone,No
51559,4646,26,Pune,Morning,Weekday,North Indian,Snacks,Mid-range,810,No,21,4,2,No,Celebrating,Medium,Family,No
51560,4909,47,Mumbai,Afternoon,Weekend,North Indian,Dinner,Mid-range,401,No,38,10,1,No,Happy,Low,Family,Yes
51561,4905,42,Hyderabad,Evening,Weekend,South Indian,Breakfast,Premium,713,No,55,13,4,No,Lazy,Medium,Friends,No
51562,4828,37,Chandigarh,Afternoon,Weekday,Fast Food,Dinner,Premium,305,Yes,7,2,4,No,Lazy,Medium,Family,No
51563,4907,23,Mumbai,Evening,Weekend,North Indian,Breakfast,Budget,1080,Yes,16,1,1,No,Celebrating,Medium,Friends,No
51564,4049,33,Pune,Morning,Weekday,Desserts,Lunch,Mid-range,1011,Yes,70,14,4,No,Lazy,Low,Partner,No
51565,4719,31,Hyderabad,Afternoon,Weekend,North Indian,Breakfast,Premium,1268,Yes,36,9,4,No,Celebrating,Low,Family,Yes
51566,4586,30,Pune,Evening,Weekend,Desserts,Snacks,Budget,198,No,77,6,2,No,Happy,High,Family,Yes
51567,4276,42,Hyderabad,Morning,Weekday,South Indian,Snacks,Mid-range,1426,Yes,33,9,2,No,Happy,High,Partner,No
51568,4408,41,Mumbai,Morning,Weekday,North Indian,Snacks,Budget,1454,Yes,76,8,4,No,Happy,Low,Friends,Yes
51569,4177,29,Pune,Morning,Weekend,Biryani,Dinner,Budget,1221,Yes,52,14,4,No,Happy,Medium,Family,Yes
51570,4614,44,Pune,Night,Weekend,South Indian,Snacks,Budget,1140,Yes,97,1,4,No,Lazy,Low,Alone,Yes
51571,4204,47,Delhi,Evening,Weekend,Chinese,Dinner,Mid-range,603,No,0,2,5,No,Lazy,Medium,Family,Yes
51572,4819,39,Bangalore,Afternoon,Weekday,Desserts,Dinner,Premium,300,Yes,98,4,1,No,Celebrating,Medium,Partner,Yes
51573,4206,19,Mumbai,Evening,Weekday,Chinese,Lunch,Mid-range,1455,Yes,77,10,5,No,Celebrating,Medium,Friends,Yes
51574,4678,38,Mumbai,Afternoon,Weekend,North Indian,Snacks,Premium,1110,No,18,11,4,No,Happy,High,Partner,Yes
51575,4971,47,Chandigarh,Evening,Weekday,South Indian,Lunch,Premium,177,Yes,72,2,5,No,Happy,Low,Friends,Yes
51576,4143,34,Chandigarh,Evening,Weekday,North Indian,Snacks,Mid-range,886,Yes,28,14,2,No,Happy,Medium,Friends,No
51577,4926,50,Mumbai,Morning,Weekday,South Indian,Lunch,Mid-range,430,Yes,71,4,5,No,Happy,High,Family,No
51578,4500,45,Delhi,Afternoon,Weekday,Fast Food,Snacks,Budget,663,Yes,23,3,4,No,Celebrating,High,Partner,Yes
51579,4067,30,Bangalore,Afternoon,Weekend,Biryani,Lunch,Budget,1287,No,36,9,4,No,Stressed,High,Family,Yes
51580,4727,50,Bangalore,Afternoon,Weekday,Fast Food,Snacks,Mid-range,326,Yes,60,5,3,No,Happy,Medium,Family,Yes
51581,4865,26,Pune,Evening,Weekend,North Indian,Breakfast,Budget,458,Yes,6,11,4,No,Happy,High,Partner,Yes
51582,4703,49,Chandigarh,Night,Weekday,North Indian,Breakfast,Premium,1154,No,49,10,5,No,Stressed,Low,Family,No
51583,4398,45,Chandigarh,Afternoon,Weekend,South Indian,Dinner,Budget,212,Yes,7,9,1,No,Happy,High,Family,Yes
51584,4868,40,Pune,Afternoon,Weekend,Fast Food,Breakfast,Mid-range,777,No,70,8,3,No,Celebrating,High,Family,Yes
51585,4664,49,Bangalore,Evening,Weekend,Chinese,Breakfast,Budget,1074,No,38,3,1,No,Lazy,Low,Friends,Yes
51586,4603,50,Hyderabad,Night,Weekday,South Indian,Snacks,Budget,220,No,45,11,4,No,Celebrating,Medium,Friends,Yes
51587,4957,30,Delhi,Evening,Weekend,Fast Food,Snacks,Mid-range,865,Yes,3,11,2,No,Lazy,Medium,Alone,Yes
51588,4658,27,Mumbai,Night,Weekday,South Indian,Snacks,Premium,664,Yes,11,7,3,No,Celebrating,Low,Friends,No
51589,4458,30,Bangalore,Evening,Weekend,Desserts,Lunch,Premium,769,Yes,60,12,5,No,Celebrating,Medium,Alone,Yes
51590,4236,28,Chandigarh,Evening,Weekend,Chinese,Lunch,Budget,728,No,76,10,2,No,Stressed,Medium,Alone,Yes
51591,4785,45,Mumbai,Morning,Weekend,Chinese,Snacks,Budget,704,Yes,95,5,2,No,Stressed,Low,Family,No
51592,4518,41,Chandigarh,Morning,Weekend,Chinese,Lunch,Premium,813,No,83,13,4,No,Celebrating,Medium,Alone,Yes
51593,4565,20,Mumbai,Morning,Weekend,Chinese,Snacks,Budget,973,Yes,13,6,4,No,Happy,High,Partner,Yes
51594,4910,22,Delhi,Night,Weekday,North Indian,Snacks,Mid-range,1131,No,70,2,5,No,Celebrating,High,Friends,Yes
51595,4747,23,Bangalore,Afternoon,Weekend,South Indian,Lunch,Mid-range,938,No,77,1,2,No,Happy,Medium,Alone,No
51596,4348,44,Delhi,Evening,Weekend,Biryani,Lunch,Mid-range,1475,Yes,72,11,1,No,Stressed,High,Alone,Yes
51597,4452,29,Hyderabad,Morning,Weekend,Biryani,Breakfast,Mid-range,646,No,1,2,4,No,Happy,Medium,Alone,Yes
51598,4563,29,Bangalore,Night,Weekday,South Indian,Breakfast,Mid-range,241,Yes,10,6,5,No,Happy,Low,Partner,Yes
51599,4609,33,Bangalore,Evening,Weekend,Fast Food,Dinner,Budget,794,Yes,92,3,1,No,Stressed,Low,Friends,Yes
51600,4335,50,Bangalore,Evening,Weekend,Desserts,Lunch,Premium,656,No,14,11,4,No,Lazy,Low,Friends,Yes
51601,4399,29,Pune,Morning,Weekend,South Indian,Lunch,Premium,1230,Yes,4,9,2,No,Celebrating,Medium,Partner,Yes
51602,4328,31,Delhi,Morning,Weekend,North Indian,Snacks,Premium,1246,Yes,67,14,1,No,Happy,Low,Alone,Yes
51603,4214,30,Pune,Night,Weekend,Chinese,Breakfast,Premium,633,No,81,3,5,No,Celebrating,Low,Family,Yes
51604,4899,35,Pune,Afternoon,Weekday,Chinese,Breakfast,Budget,1258,Yes,49,1,1,No,Celebrating,Low,Partner,No
51605,4156,49,Pune,Evening,Weekend,Biryani,Lunch,Premium,1056,No,25,9,4,No,Stressed,High,Friends,No
51606,4342,35,Mumbai,Morning,Weekend,Fast Food,Snacks,Premium,1292,No,57,1,2,No,Lazy,Medium,Friends,Yes
51607,4539,45,Delhi,Evening,Weekday,Fast Food,Breakfast,Mid-range,1068,Yes,31,9,1,No,Celebrating,High,Family,No
51608,4078,46,Delhi,Night,Weekend,Desserts,Breakfast,Premium,1282,No,58,4,3,No,Celebrating,High,Friends,Yes
51609,4459,26,Bangalore,Evening,Weekday,Chinese,Snacks,Mid-range,441,Yes,77,1,1,No,Celebrating,Low,Family,Yes
51610,4603,38,Mumbai,Morning,Weekend,Fast Food,Lunch,Budget,666,Yes,71,7,4,No,Happy,Low,Partner,Yes
51611,4518,28,Pune,Morning,Weekend,Chinese,Lunch,Budget,1491,No,69,13,5,No,Stressed,Medium,Alone,No
51612,4603,31,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Premium,558,No,96,9,4,No,Stressed,Medium,Partner,No
51613,4818,35,Chandigarh,Morning,Weekday,Chinese,Breakfast,Mid-range,224,Yes,67,3,4,No,Stressed,High,Partner,Yes
51614,4944,34,Mumbai,Morning,Weekend,South Indian,Lunch,Premium,417,Yes,78,8,5,No,Stressed,Low,Alone,Yes
51615,4829,32,Mumbai,Night,Weekend,Chinese,Dinner,Premium,931,Yes,44,13,2,No,Celebrating,High,Friends,No
51616,4506,50,Chandigarh,Night,Weekend,Biryani,Snacks,Mid-range,1081,No,99,12,3,No,Lazy,Low,Friends,No
51617,4223,31,Bangalore,Afternoon,Weekend,Fast Food,Breakfast,Budget,677,Yes,76,4,3,No,Stressed,High,Partner,No
51618,4965,39,Bangalore,Morning,Weekend,Desserts,Snacks,Budget,938,Yes,77,4,1,No,Lazy,Medium,Friends,Yes
51619,4805,31,Hyderabad,Morning,Weekday,North Indian,Lunch,Mid-range,1378,No,30,2,2,No,Stressed,High,Alone,Yes
51620,4061,34,Chandigarh,Morning,Weekend,Fast Food,Snacks,Premium,1010,No,20,11,4,No,Lazy,Medium,Friends,Yes
51621,4102,42,Chandigarh,Morning,Weekend,Biryani,Breakfast,Budget,285,No,43,12,3,No,Happy,High,Partner,Yes
51622,4055,28,Mumbai,Morning,Weekend,North Indian,Lunch,Mid-range,1123,No,63,12,3,No,Lazy,Medium,Friends,Yes
51623,4405,43,Hyderabad,Evening,Weekend,Desserts,Dinner,Premium,615,Yes,66,5,2,No,Celebrating,Low,Partner,Yes
51624,4605,42,Delhi,Evening,Weekend,North Indian,Dinner,Mid-range,1129,No,85,6,3,No,Stressed,Low,Family,No
51625,4852,33,Chandigarh,Morning,Weekday,Fast Food,Dinner,Mid-range,1290,No,38,3,4,No,Happy,High,Family,No
51626,4177,20,Bangalore,Night,Weekend,Fast Food,Breakfast,Mid-range,764,Yes,15,7,5,No,Stressed,Low,Friends,No
51627,4571,44,Pune,Night,Weekday,South Indian,Lunch,Premium,536,Yes,43,3,1,No,Celebrating,Medium,Friends,Yes
